"Klima"	"BioV"	"KlW"	"CR_env"	"arr_cr.dum"	"Wiss"	"Gem"	"Bet"	"CR_soc"	"arr_cr.dum"	"Quali"	"WSK"	"Bez"	"CR_eco"	"arr_cr.dum"	"Oeko"	"Soz"	"Wirt"	"CR_crit"	"arr_cr.dum"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.459958088881589	0.318917125544763	0.221124785573648	0.116905900567279	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.695523237539275	0.229047541262426	0.0754292211982998	0.0658747887807019	"1"
0.444444444444444	0.111111111111111	0.444444444444444	0	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.0958518861169254	0.595668167491852	0.308479946391222	0.170065381650014	"0"	0.303510347326106	0.518995666499538	0.177493986174356	0.25412025372351	"0"
0.368060328648929	0.549809100815059	0.0821305705360121	0.0739368028079291	"1"	0.459958312570792	0.318918401841815	0.221123285587393	0.483477310190553	"0"	0.493385979847011	0.195800353794232	0.310813666358757	0.187380669754861	"0"	0.761157702416796	0.166233308564659	0.0726089890185446	0.275446595473503	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.461538461538462	0.0769230769230769	0.461538461538462	0	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.493385979847011	0.195800353794232	0.310813666358757	0.187380669754861	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.461538461538462	0.0769230769230769	0.461538461538462	0	"1"	0.120973490382345	0.764112067038517	0.114914442579138	0.00227659586413074	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.539614953329118	0.296960980633101	0.163424066037781	0.316760173259694	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.454545454545455	0.0909090909090909	0.454545454545455	3.82835525732813e-16	"1"	0.0586047667145038	0.701489088558554	0.239906144726942	0.254120253723509	"0"	0.461538461538462	0.461538461538462	0.0769230769230769	-7.65671051465625e-16	"1"
0.0716036968923828	0.45227469809388	0.476121605013737	0.00227659586413151	"1"	0.461538461538462	0.0769230769230769	0.461538461538462	0	"1"	0.476121605013737	0.0716036968923828	0.45227469809388	0.00227659586413419	"1"	0.466666666666667	0.466666666666667	0.0666666666666667	3.82835525732813e-16	"1"
0.466469858366229	0.433032257161925	0.100497884471846	0.004771648050429	"1"	0.19052660399439	0.740878766806336	0.0685946291992736	0.306595162109175	"0"	0.219225890672431	0.723865745153119	0.0569083641744499	0.316760173259692	"0"	0.499505601285534	0.414503001510684	0.0859913972037818	0.0300841943567747	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.296960980633101	0.539614953329118	0.163424066037781	0.316760173259693	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.747268736646486	0.0587482347179135	0.193983028635601	0.316760173259696	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.120743121291007	0.304253630527583	0.57500324818141	0.187380669754859	"0"	0.195800353794232	0.493385979847011	0.310813666358757	0.187380669754861	"0"	0.255317502026782	0.643359691684694	0.101322806288524	0.187380669754861	"0"	0.556783488934607	0.291061547036875	0.152154964028518	0.375594087368191	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.621533006025484	0.297239301103846	0.0812276928706697	0.375594087368189	"0"	0.0626160896387206	0.479121081652719	0.458262828708561	0.00170819701345907	"1"	0.571430972744577	0.142856496992653	0.28571253026277	0.431034482758625	"0"
0.461538461538462	0.0769230769230769	0.461538461538462	0	"1"	0.753110802591924	0.0629174108982432	0.183971786509832	0.254120253723508	"0"	0.0626160896387206	0.479121081652719	0.458262828708561	0.00170819701345907	"1"	0.195800353794232	0.310813666358757	0.493385979847011	0.187380669754861	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.466666666666667	0.466666666666667	0.0666666666666667	3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.777777777777778	0.111111111111111	0.111111111111111	0	"1"
0.0716036968923828	0.476121605013737	0.45227469809388	0.00227659586413074	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.114914442579138	0.764112067038517	0.120973490382345	0.00227659586412997	"1"	0.466666666666667	0.0666666666666667	0.466666666666667	0	"1"
0.466666666666667	0.466666666666667	0.0666666666666667	3.82835525732813e-16	"1"	0.470588235294118	0.470588235294118	0.0588235294117647	0	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.470588235294118	0.470588235294118	0.0588235294117647	0	"1"
0.722296821276213	0.20498544308674	0.0727177356370477	0.106649383773167	"0"	0.125	0.75	0.125	-3.82835525732813e-16	"1"	0.177493986174356	0.518995666499538	0.303510347326106	0.254120253723508	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.0666666666666667	0.466666666666667	0.466666666666667	0	"1"	0.0587482347179135	0.193983028635601	0.747268736646486	0.31676017325969	"0"	0.0554020096098593	0.202734654686755	0.741863335703385	0.37559408736819	"0"	0.291061547036875	0.556783488934607	0.152154964028518	0.375594087368189	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.268368573074418	0.614410655538196	0.117220771387386	0.0633737288563262	"1"	0.198540734614776	0.346898627185664	0.45456063819956	0.626050618512773	"0"	0.192880356118373	0.106146116137381	0.700973527744246	0.221267662693704	"0"
0.310816389645971	0.493403585228071	0.195780025125957	0.790252036880859	"0"	0.556783488934607	0.291061547036875	0.152154964028518	0.375594087368191	"0"	0.0629174108982432	0.183971786509832	0.753110802591924	0.254120253723508	"0"	0.229047541262426	0.695523237539275	0.0754292211982998	0.0658747887807042	"1"
0.177493986174356	0.303510347326106	0.518995666499538	0.254120253723508	"0"	0.246642512747447	0.678661184675328	0.0746963025772254	0.316760173259695	"0"	0.493403585228071	0.195780025125957	0.310816389645971	0.790252036880859	"0"	0.327480002071597	0.259921049896939	0.412598948031465	0.0462254964473894	"1"
0.217166083906623	0.0657692850246297	0.717064631068748	0.316760173259694	"0"	0.57500324818141	0.304253630527583	0.120743121291007	0.187380669754858	"0"	0.210251893303101	0.69423510192297	0.0955130047739291	0.316760173259693	"0"	0.255317502026782	0.101322806288524	0.643359691684694	0.187380669754861	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.556783488934607	0.291061547036875	0.152154964028518	0.375594087368191	"0"
0.169199874186331	0.387371011638629	0.44342911417504	0.0157712993876148	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.196306860944213	0.146621746853456	0.657071392202332	0.140719424368873	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.0683449945438749	0.759436387819483	0.172218617636642	0.187380669754858	"0"	0.202734654686755	0.741863335703385	0.0554020096098592	0.375594087368191	"0"	0.234411069843745	0.68542153731742	0.080167392838835	0.254120253723508	"0"	0.435261462710258	0.486922185248141	0.0778163520416013	0.0108555837741069	"1"
0.280830076948617	0.584160843876541	0.135009079174842	0.483477310190553	"0"	0.470588235294118	0.470588235294118	0.0588235294117647	0	"1"	0.234411069843745	0.080167392838835	0.68542153731742	0.254120253723512	"0"	0.191191230338898	0.760759475162344	0.0480492944987576	0.282454689614848	"0"
0.444444444444444	0.111111111111111	0.444444444444444	0	"1"	0.219225890672431	0.0569083641744499	0.723865745153119	0.316760173259693	"0"	0.080167392838835	0.234411069843745	0.68542153731742	0.254120253723508	"0"	0.195800353794232	0.310813666358757	0.493385979847011	0.187380669754861	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.111111111111111	0.777777777777778	0.111111111111111	0	"1"	0.0666666666666667	0.466666666666667	0.466666666666667	0	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.466666666666667	0.466666666666667	0.0666666666666667	3.82835525732813e-16	"1"
0.55906504594834	0.352188909841204	0.0887460442104561	0.0462254964473906	"1"	0.414503001510684	0.0859913972037818	0.499505601285534	0.0300841943567758	"1"	0.290450513834864	0.151818776798496	0.55773070936664	1.66601861489325	"0"	0.461538461538462	0.461538461538462	0.0769230769230769	-7.65671051465625e-16	"1"
0.0643735884592559	0.25614619782925	0.679480213711494	0.147475072046873	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.466666666666667	0.466666666666667	0.0666666666666667	3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.75	0.125	0.125	0	"1"	0.466666666666667	0.0666666666666667	0.466666666666667	0	"1"	0.499505601285534	0.414503001510684	0.0859913972037818	0.0300841943567747	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.291061547036875	0.556783488934607	0.152154964028518	0.375594087368189	"0"	0.303510347326106	0.518995666499538	0.177493986174356	0.25412025372351	"0"	0.556783488934607	0.291061547036875	0.152154964028518	0.375594087368191	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.747268736646486	0.193983028635601	0.0587482347179135	0.316760173259693	"0"	0.193983028635601	0.747268736646486	0.0587482347179135	0.316760173259695	"0"	0.0544771255310255	0.757455741496054	0.188067132972921	0.270157676817254	"0"	0.0657692850246297	0.217166083906623	0.717064631068748	0.316760173259696	"0"
0.433032257161925	0.466469858366229	0.100497884471846	0.00477164805043014	"1"	0.484410185385986	0.423171274872469	0.0924185397415448	0.0157712993876109	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.310813666358757	0.195800353794232	0.493385979847011	0.187380669754857	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.458262828708561	0.479121081652719	0.0626160896387206	0.00170819701345907	"1"	0.291061547036875	0.556783488934607	0.152154964028518	0.375594087368189	"0"	0.571430972744577	0.142856496992653	0.28571253026277	0.431034482758625	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.107815816382703	0.103122118577268	0.789062065040029	0.00170819701346328	"1"	0.167278217796266	0.0457126929983577	0.787009089205377	0.375594087368189	"0"	0.152154964028518	0.291061547036875	0.556783488934607	0.375594087368193	"0"	0.296960980633101	0.163424066037781	0.539614953329118	0.316760173259695	"0"
0.100497884471846	0.466469858366229	0.433032257161925	0.00477164805043014	"1"	0.457933978547958	0.126005390163519	0.416060631288523	0.00793337302955036	"1"	0.067238928811281	0.444036102456908	0.488724968731811	0.00793337302955572	"1"	0.472111034342798	0.0836154727083401	0.444273492948862	0.00318499833072512	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.435261462710258	0.486922185248141	0.0778163520416013	0.0108555837741069	"1"	0.236340702778353	0.681724551876754	0.0819347453448933	0.0929718395301511	"1"	0.747052831924315	0.13355863347221	0.119388534603476	0.0108555837741061	"1"
0.0555882417168614	0.248744413378551	0.695667344904587	0.299268570029169	"0"	0.107815816382703	0.103122118577268	0.789062065040029	0.00170819701346328	"1"	0.0569083641744499	0.723865745153119	0.219225890672431	0.316760173259689	"0"	0.163227640492185	0.540026054329526	0.296746305178289	1.38343162158045	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.484410185385986	0.0924185397415448	0.423171274872469	0.0157712993876109	"1"
0.310813666358757	0.493385979847011	0.195800353794232	0.187380669754859	"0"	0.0859913972037818	0.414503001510684	0.499505601285534	0.0300841943567739	"1"	0.269835944349145	0.14068896822085	0.589475087430005	2.06943325386929	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.0457126929983577	0.787009089205377	0.167278217796266	0.375594087368188	"0"	0.79859614261667	0.0964864190485761	0.104917438334754	0.00605324580166496	"1"	0.059212117150027	0.450702658230211	0.490085224619762	0.00605324580166611	"1"	0.473684210526316	0.473684210526316	0.0526315789473684	-3.82835525732813e-16	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.556783488934607	0.291061547036875	0.152154964028518	0.375594087368191	"0"
0.200879691578745	0.0640443116723095	0.735075996748946	0.375594087368188	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.0666666666666667	0.466666666666667	0.466666666666667	0	"1"	0.0500931117915074	0.766599256154719	0.183307632053774	0.375594087368193	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.111111111111111	0.111111111111111	0.777777777777778	-7.65671051465625e-16	"1"	0.461538461538462	0.461538461538462	0.0769230769230769	-7.65671051465625e-16	"1"
0.454545454545455	0.0909090909090909	0.454545454545455	3.82835525732813e-16	"1"	0.0705025923073761	0.723346401979233	0.206151005713391	0.254120253723511	"0"	0.0666666666666667	0.466666666666667	0.466666666666667	0	"1"	0.266907729312175	0.672565191358351	0.0605270793294732	0.18738066975486	"0"
0.717064631068748	0.0657692850246297	0.217166083906623	0.316760173259693	"0"	0.290450513834864	0.55773070936664	0.151818776798496	1.66601861489325	"0"	0.761803530552647	0.180912962347023	0.05728350710033	0.367406726716113	"0"	0.723865745153119	0.219225890672431	0.0569083641744499	0.316760173259692	"0"
0.310813666358757	0.493385979847011	0.195800353794232	0.187380669754859	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.0727177356370477	0.20498544308674	0.722296821276213	0.106649383773168	"0"	0.564386683609397	0.172261291775216	0.263352024615387	1.35929053355299	"0"
0.0480492944987576	0.760759475162344	0.191191230338898	0.282454689614845	"0"	0.234411069843745	0.080167392838835	0.68542153731742	0.254120253723512	"0"	0.177814905402541	0.769348255817421	0.0528368387800378	0.483477310190554	"0"	0.741863335703385	0.0554020096098592	0.202734654686755	0.375594087368187	"0"
0.0637371894190742	0.688414181464826	0.2478486291161	0.306595162109176	"0"	0.0500931117915074	0.183307632053774	0.766599256154719	0.375594087368193	"0"	0.210528373939851	0.0526311045303542	0.736840521529794	0.431034482758622	"0"	0.291061547036875	0.152154964028518	0.556783488934607	0.375594087368187	"0"
